country_iso3,country_iso2,country,s_never_n,s_onceortwice_n,s_afewtimes_n,s_often_n,s_knowitwell_n,s_never_pct,s_onceortwice_pct,s_afewtimes_pct,s_often_pct,s_knowitwell_pct,s_never_pct_se,s_onceortwice_pct_se,s_afewtimes_pct_se,s_often_pct_se,s_knowitwell_pct_se,s_never_avg,s_onceortwice_avg,s_afewtimes_avg,s_often_avg,s_knowitwell_avg,s_never_avg_se,s_onceortwice_avg_se,s_afewtimes_avg_se,s_often_avg_se,s_knowitwell_avg_se,d_never_n,d_onceortwice_n,d_afewtimes_n,d_often_n,d_knowitwell_n,d_never_pct,d_onceortwice_pct,d_afewtimes_pct,d_often_pct,d_knowitwell_pct,d_never_pct_se,d_onceortwice_pct_se,d_afewtimes_pct_se,d_often_pct_se,d_knowitwell_pct_se,d_never_avg,d_onceortwice_avg,d_afewtimes_avg,d_often_avg,d_knowitwell_avg,d_never_avg_se,d_onceortwice_avg_se,d_afewtimes_avg_se,d_often_avg_se,d_knowitwell_avg_se,s_knowitwell_pct_2012,s_knowitwell_pct_se_2012,d_knowitwell_pct_2012,d_knowitwell_pct_se_2012,s_knowitwell_pct_2022_2012,d_knowitwell_pct_2022_2012,n,pct100,mathavg,mathavg_se,s_never_knowitwell_gap,s_never_knowitwell_gap_cov,s_never_knowitwell_gap_se,s_never_knowitwell_gap_pvalue,s_never_knowitwell_gap_dof,s_never_knowitwell_gap_ttest,d_never_knowitwell_gap,d_never_knowitwell_gap_cov,d_never_knowitwell_gap_se,d_never_knowitwell_gap_pvalue,d_never_knowitwell_gap_dof,d_never_knowitwell_gap_ttest
ROU,RO,Romania,1023,524,530,382,194,39.03834837723501,18.79416333755806,19.776314506460373,15.130704280393283,7.260469498353269,1.1196772150765355,0.6754710316315541,0.8686953449277562,0.8874439339145409,0.42396385815429827,463.87312527488837,444.1593403971342,417.84936221995713,397.5042916564118,422.6364475215572,5.032559025247966,6.623334454935354,5.777978177733057,6.039801749203807,9.879545867844797,733,512,563,499,324,26.63078117777516,18.90494251627701,21.43308610768628,20.328693512767078,12.702496685494472,1.1295733295034522,0.7836296304725003,0.9384232711270498,0.9600840620494249,0.628886040252415,460.60350789878635,450.86923656667494,435.8726758925477,407.3392670577297,448.7121600310067,5.967237844438411,6.2034802092281645,6.210128900682102,4.987080321176163,8.7069683988582,12.50334046781783,0.6354620640609426,12.990536579505005,0.717444175832716,-5.242870969464561,-0.28803989401053265,7364,100,427.75999666897906,3.9984151337849076,41.23667775333115,19.076459077585476,9.207559869057762,2.515492960908361e-5,78.57810535473001,TRUE,11.891347867779643,15.984093096251929,8.913531286662398,0.1859532653152185,80.2192314011787,FALSE
TUR,TR,Turkey,1203,492,640,344,218,41.960595916794894,17.030769684890316,22.08294436108481,11.643653411017082,7.282036626212897,1.0119688764672325,0.7249955813643905,0.8670643239615222,0.5671822296008521,0.5378188869518247,464.9986963188731,444.38723353615063,447.1020910925899,435.6530022728779,449.2379104251551,3.2349710716817026,4.103265733364056,3.946051075112486,5.024677815638326,6.14274680836483,1199,488,613,354,225,41.51334054415904,16.97538656216545,21.412342518896217,12.689978222230499,7.4089521525488,0.8478153739997959,0.7653258310382163,0.8110525554540062,0.6482476706447494,0.5844141872198162,470.52753719210733,450.8004752501685,447.914860575036,432.268171054551,436.2554436832353,3.012921342946515,4.917484814575521,4.018382113006618,5.577758362404336,6.574098394500502,5.431664851776988,0.4470832077119126,8.124816249845455,0.5027414910139403,1.8503717744359092,-0.7158640972966559,7250,100,453.15176740183,1.5881505412237273,15.76078589371798,-2.968078170022832,7.357617313121105,0.035216284059255365,80.26183767813987,TRUE,34.27209350887205,3.628817301110852,6.711097534467444,1.950688425456093e-6,85.83007743701722,TRUE
HRV,HR,Croatia,1160,414,369,270,177,48.2793547099255,17.30448239772337,15.556829629190371,11.330733425519043,7.528599837641717,1.2375158257645351,0.7364797172829164,0.7474968743430904,0.6675619077749442,0.5113408446092532,479.2104577461418,467.91618528462686,449.3807925493501,437.266644931473,458.30723889743973,3.3303103847759723,5.272769709753853,4.874501411570935,5.262073327315156,6.418553621387929,923,470,435,368,212,38.39234362159676,19.623688463670344,17.93049678361094,15.234145208699395,8.819325922422564,1.000224019535057,0.7964902822857078,0.8137199633420786,0.7749878070685471,0.6493297166978237,482.7633123807574,474.8561417558614,464.5073464735892,438.49491379195695,455.2042030845865,3.552692177438132,4.657370088115549,4.766434751484195,5.099034412582563,6.802884427533656,3.3609136279319523,0.31672699476900734,5.617601068881354,0.5153969491274792,4.167686209709764,3.2017248535412106,6135,100,463.10518936748946,2.3789172165193864,20.903218848702068,1.4836793230751377,7.022922411890117,0.004093981925914036,64.93324695835891,TRUE,27.559109296170902,0.7713734986643285,7.5735137977481335,5.025884509421985e-4,74.3972406348933,TRUE
HKG,HK,Hong Kong-China,981,425,500,258,176,41.079360648261414,18.297678197796742,21.513966838563366,11.519429366483722,7.589564948894751,1.157908950395611,0.916719949384991,0.9532333217433298,0.6929034893186716,0.5695378206696511,557.553640081342,537.8272276305979,523.8658456400875,517.0964100701483,535.5674450467565,5.133920461980203,5.0447413195472945,5.646971277257798,8.395677434135331,9.381570285080453,1061,359,507,223,129,46.08686921237792,15.468350333691589,22.375102811068967,10.407703178108067,5.661974464753465,1.3583712735799134,0.7344989772325186,1.0902278841001751,0.7122766389836227,0.5383639254862349,554.2576061904095,539.1836043837003,533.9293989365942,509.1958658594338,561.6278594286299,4.314221268323043,6.61540959307584,4.412131713027761,6.624420249042726,8.754764317188599,13.73762909907677,0.8322190454121269,5.295120641043831,0.5693739687410692,-6.148064150182019,0.3668538237096337,5907,100,540.3518012286883,2.9875390128315664,21.986195034585535,5.936860109299568,10.124094038739685,0.032729493061364856,83.14475904151462,TRUE,-7.370253238220357,10.422010868501799,8.626377088011283,0.39553556941144663,77.17973308278732,FALSE
ISL,IS,Iceland,578,166,190,106,92,51.00212583753638,14.682477946790492,16.967072529375073,9.302515928953229,8.045807757344821,1.4642297984749686,1.0760577875736992,1.1307194731760197,0.8673392594638581,0.7893011948618146,479.3332942417342,468.5151739998631,446.52544081369894,440.3483229718218,467.73979417995014,3.858661140577631,6.848057824728883,6.380237583365088,8.734769145758394,8.474830156524774,476,194,230,122,92,42.74134666681629,17.415949828318485,20.748000914584185,10.976623518366194,8.118079071914835,1.3729945711193337,1.149154101618714,1.0225898209642754,0.9334207625509526,0.8987686374739567,479.14566137516533,473.086207206485,468.3809391484365,450.7664146820173,476.543886517329,3.830430769375054,5.961265965570059,6.403175941994634,7.6141216942441465,11.364606176119475,3.743219794584012,0.4914855879655287,8.033647728011346,0.5720348677414081,4.302587962760809,0.08443134390348916,3360,100,458.9140143451847,1.580978019592469,11.593500061784084,-0.18805163445945072,9.332101330818503,0.21779844926040481,78.86074620788621,FALSE,2.6017748578363467,0.9051438338743132,11.917054407424656,0.8277120495380026,83.12452350863859,FALSE
SVK,SK,Slovak Republic,953,331,409,239,165,46.13339697198156,15.684531498629834,19.196936175192146,11.042628629004327,7.9425067251921275,1.1944519172254096,0.6305671994250394,1.0850069036015015,0.662653956039875,0.5571088424965052,475.2151753829449,485.29550949107096,475.12267037425465,451.1291846639596,457.9636641384991,4.585159810023992,6.898137312277621,6.20467138734382,8.147976660777562,10.067626705425656,916,370,359,263,165,43.93127771842231,17.841543643296788,17.21485226749448,12.925720987010614,8.086605383775817,1.2506492132673654,1.0784969381876663,0.9733252220985813,0.8563057499278397,0.5974121071336105,495.3517801398517,473.8000179353694,478.55137457985506,431.63345783640443,451.89193268483405,4.229743452014077,6.23305180418395,6.063547109045263,7.006430854635114,8.635777328766137,3.7509410283135507,0.3447123941542003,3.4591425277908825,0.35131174186673736,4.191565696878577,4.627462855984934,5824,100,463.99461847827195,2.892928002540478,17.251511244445794,11.70483361046489,9.948423530506194,0.08607687250636009,97.04044276958334,FALSE,43.459847455017666,8.831548408236365,8.64894692580631,3.2229171202935447e-6,76.45750794786153,TRUE
ISR,IL,Israel,1019,468,422,224,185,43.2836257223318,20.42831487461588,18.229767631780284,9.906973711539344,8.1513180597327,1.052478761057191,0.8101744040685951,0.7708487211194014,0.7633466757514388,0.6755506802627572,463.92208619008704,470.9148317818505,475.7846276661618,458.5443656621578,507.72057837484704,4.668572305587908,6.0594291548010855,6.836397900107445,9.118169707972909,11.933583699132381,1348,333,252,181,203,57.99122304636608,14.578412086300178,10.83166375922609,7.66307803569401,8.935623072413634,1.2081550942667347,0.6979358542087435,0.6759390952548614,0.5702646214048415,0.634584111457833,484.40064386522914,469.10741160990773,453.1104772866139,431.4061204208986,468.0393919889524,4.424222428281762,6.637848923846204,8.401028378273592,7.793274413743145,7.888138266040456,10.170188594380408,0.5859747611727438,6.760533200610521,0.4446978196965707,-2.018870534647707,2.175089871803113,6251,100,457.89666659330953,3.2691485309144515,-43.79849218475999,18.98214627215171,11.235732941486152,1.9091013314209704e-4,86.42730416377806,TRUE,16.361251876276754,7.9117715830218165,8.122371958550007,0.04779090075022019,70.47980678246348,TRUE
THA,TH,Thailand,522,501,1145,896,331,14.789929867307311,14.65759443133982,34.893701389952426,26.489816933032145,9.168957378368292,0.7230250408975978,0.6737467965755853,1.03554181919084,0.9590538011499222,0.6161309869571482,406.75828723994334,399.0583080941545,395.77694243631055,393.5766469522084,401.23211128506307,5.122356156712728,5.73893335657115,3.3693727486605027,4.3157756090371535,9.36026662814396,677,525,968,887,386,17.236407924407658,15.792798365032597,29.372262962975405,26.557553926945012,11.040976820639328,0.8104274905379344,0.7749533152480597,0.9929437850037588,0.9279745648339746,0.6327306409006453,417.19703508753264,395.17931488128033,394.57643426166527,388.57960093450276,399.9798334966393,5.488704046166673,5.614323326296601,3.8101972214735023,3.325887873101924,6.8982672846326425,7.626533490967789,0.4180725398144543,7.562052673575851,0.4741633771744509,1.5424238874005027,3.478924147063477,8495,100,393.945355916735,2.676024518477151,5.526175954880273,8.900186658526462,9.80065052071062,0.5744870511033202,77.10795804211543,FALSE,17.217201590893353,14.360447901073442,6.99936195909974,0.015797708031936253,90.62430888797498,TRUE
BGR,BG,Bulgaria,754,297,338,283,192,40.73801739236559,15.633356468314426,18.27416669908194,15.392770956872914,9.96168848336513,1.512558016637717,0.9821746340703091,1.0032123802752888,0.9455799819122656,0.7099544348508781,457.426696706272,406.3107358010351,410.9564868824952,395.0146018371836,434.20301416084135,5.2208454428172875,6.324122408886167,6.012727375320299,7.023689141102663,7.892409907083428,696,253,348,306,264,37.220516692609195,13.485232394676208,18.699367520456907,16.612205811607566,13.982677580650126,1.4226687362045336,0.728308704775978,1.114358940787869,0.7861263934474737,0.7651535058758432,455.5257728146645,438.15966615997763,428.10430628492,407.2111160108368,420.6960317163264,5.840751709935209,7.504564018447732,6.726979364296434,5.7667946465821185,7.8555221745376205,10.013049017712714,0.5560064412807533,12.593376305497308,0.6640663286875692,-0.05136053434758381,1.3893012751528175,6107,100,417.3039003748711,3.302688485537802,23.223682545430677,9.75244894825246,8.369137553100066,0.006783564607974135,85.28957540161872,TRUE,34.829741098338104,9.554939452919907,8.758637466291404,1.4902617444523258e-4,82.70565837087054,TRUE
SRB,RS,Serbia,886,390,444,326,226,39.636655159832074,17.14020396341246,19.220491306272088,14.134714254657998,9.867935315825378,1.1316653038884052,0.7455495842064446,0.7510634152138399,0.8019909911845542,0.6620282786407111,455.9314953403249,448.1506087557349,445.39073875855036,427.60426627515,458.6314526196126,4.051213061351556,6.753943074330148,5.233874662602145,6.9906160305965965,6.8305621340648734,658,388,460,461,367,28.506191076901306,16.30046823958839,20.153966269372077,19.37126712167233,15.668107292465901,1.177912534408675,0.659589021517395,0.8880526178855501,0.9120790968928727,0.8604392612983689,455.9878892877927,457.9869519110233,443.27682538125686,431.16258007940974,458.9312079963202,5.002591861768031,5.030484316189855,5.548719456514966,4.324147256423788,7.142259967102262,10.995801916414697,0.5536915255801701,7.861587928421587,0.499194207458405,-1.1278666005893196,7.8065193640443145,6413,100,439.87666668145886,2.974118655485778,-2.69995727928773,8.485638339346018,6.789523522095957,0.6919784814270196,76.91703137771127,FALSE,-2.9433187085274994,7.427167171079866,7.821986220324069,0.7075942032044522,89.42127015281521,FALSE
JOR,JO,Jordan,932,356,401,382,245,40.988951004595165,14.807882783105006,17.12362610265262,16.405484587236526,10.674055522410681,1.221208749992024,0.7434298522803026,0.8547929379346975,0.8314829441220419,0.6135607545099471,379.7357608967045,359.81205596411047,364.3374326605469,360.2348445448574,368.77233651807086,3.533509937315504,4.211879418751361,4.808167880436789,4.5739224331616,5.280880315122745,826,277,440,477,371,34.89674320847144,11.49786279758922,18.48000674428435,19.72343679859221,15.401950451062788,1.3498204881559859,0.6271606507781069,0.9094799865418277,0.8037954723328133,0.9056377156736486,381.18011495401004,361.65858562898904,365.9289870903641,357.89765721162746,363.8907369186359,3.766109157995532,4.684083852048909,4.142672488063973,3.3065575424015385,4.078203716628467,25.86997869484605,0.8382633039779345,20.347031192638276,0.6970061838545543,-15.19592317243537,-4.945080741575488,7799,100,361.2280283665784,2.0330984152235145,10.963424378633647,2.7874095189604864,5.89903130537865,0.0663364854240136,90.7855430726971,FALSE,17.289378035374114,5.650243003238778,4.417560156668214,1.8710726804838096e-4,81.79815814088897,TRUE
COL,CO,Colombia,845,424,524,485,326,32.56689435067249,16.290094918930475,20.447679777089476,18.559302518505184,12.136028434802364,1.0652378041661874,0.7764883284930625,1.0381307729806544,0.9060386159799231,0.8091312897419265,384.84654303893177,389.4705547918925,401.3825082890632,400.1156337283452,423.4943574049317,3.5172974838363866,4.4718824505582395,5.230392707621375,4.359699615227101,6.407328686768627,518,474,651,634,337,19.299545668806438,18.275605236724363,25.27690420567988,24.48196272009495,12.665982168694379,0.9249845486369287,0.9138810934661934,1.016061946966434,0.9282187891348792,0.715435637729966,393.31751134079315,392.7249739185065,394.6096160651433,388.95262797100696,392.3667128925748,4.8372491602712255,5.849778514846266,4.159189388222313,3.5823578260449773,4.380826788071871,6.4168079808121785,0.5673756312583392,4.146729817647636,0.3441006132358114,5.719220453990186,8.519252351046742,7804,100,382.6968351295721,3.0310134881951565,-38.64781436599992,6.9202019713791785,6.291648317200478,3.2394760429710345e-8,77.6000876291876,TRUE,0.950798448218336,6.0819187589846,5.516047975467905,0.8635125068799971,95.31790626523735,FALSE
ARE,AE,United Arab Emirates,3050,1180,1577,1409,1352,35.79955036993857,13.864769572806502,18.765103054145673,16.265036052466193,15.30554095064306,0.6536790842194864,0.48136963870680277,0.5272583476562336,0.43945346649296413,0.4944083501063907,473.89161794508135,434.55691305822046,423.6313573612462,415.5156974243136,422.46093251339045,2.7028984079588882,4.448483532524512,3.1320628777808897,2.812000785407292,3.8498816411288925,2163,1146,1674,1774,1855,24.56029131709055,13.231049580836855,20.015323354064066,20.927812581285565,21.265523166722975,0.6163613923059647,0.4588187091024482,0.5858676670643522,0.4945261020681731,0.5104117919842341,471.16001226483854,443.61073993724045,434.53467364620224,423.15101105898214,428.6854609535948,2.9399290982108814,4.244577983653226,3.36386463967366,2.995660499759972,3.274357887852587,12.51626887410995,0.5921798950431384,10.064632369060298,0.49344633677585226,2.789272076533109,11.200890797662677,24600,100,431.11047658356017,0.9493053441622181,51.430685431690904,2.026068534341138,4.251483433551836,0,83.22665228783565,TRUE,42.474551311243715,-0.40368158865386633,4.491321170608626,1.7763568394002505e-15,97.49555229133153,TRUE
IDN,ID,Indonesia,277,453,1027,2555,852,6.303751654107099,10.063706092745534,20.786205782624677,47.0969357614761,15.749400709046594,0.6662465283647173,0.647802527136047,0.8386563289163942,1.1021621083598598,0.9525827684179065,326.9311071617827,342.50479256793363,367.7474746169522,371.89431386832484,380.3526095039089,5.920736019065967,4.376571300377629,3.523689381977269,2.646352367607849,4.557325931654243,848,891,1385,1774,436,16.117088033116435,16.993264769938374,24.89575540774683,33.78137416359213,8.212517625606242,0.8211314290795367,0.7423998000176099,0.8874270272036041,1.031839173895343,0.5474845828320796,364.1474099630292,377.25422579005277,379.664456599818,365.7797944911418,355.5098255211988,4.1429527098269,4.52577689433628,3.883090172369777,3.0696333803774225,5.663289203444605,16.805214619449906,0.8567137355444674,4.554577752579831,0.39469669116869904,-1.0558139104033124,3.657939873026411,13439,100,365.52525387157834,2.351145591924823,-53.421502342126246,5.624862251599725,6.6764219572757595,4.00812716350174e-12,90.15669076556289,TRUE,8.63758444183037,1.668094776363806,6.775006435789317,0.2061610025766114,77.21331123702811,FALSE
MNE,ME,Montenegro,496,375,410,342,313,25.879789545807125,19.42678886160988,21.017490531440185,17.790039159289623,15.885891901853189,1.1441963276353864,1.1629837592721917,0.8776747679558463,0.8923456203315675,0.7666725040226822,411.61434893754085,417.04159143241105,422.75945462827383,392.10242441175075,415.5877727313388,4.157696192865589,4.526302360951158,4.32211608520096,4.60982972848116,4.524395602811775,466,320,443,399,335,23.46728046025417,15.850246215358865,22.22830231755553,21.09284069060297,17.361330316228475,0.8405304513927091,0.9399183191426285,0.9307905363605843,0.9097085453488831,0.9986162890037398,423.53592091429,422.72770333978303,419.9746399195702,394.37968269082506,411.3191580123627,3.998326711548568,5.0877622393576285,4.221163553113522,5.243297381045075,4.483345084574906,12.410570290162672,0.5913687717228598,9.524000047705051,0.5726880904856774,3.475321611690516,7.837330268523424,5793,100,405.6011733379862,1.1159548980633727,-3.973423793797963,0.6133003396836665,6.0440046760028405,0.512901564742374,75.93223875723955,FALSE,12.216762901927268,0.05043919144583875,5.998843326573305,0.045010544366356875,79.90210140453931,TRUE
ALB,AL,Albania,411,264,295,324,286,25.98145670068805,16.59579176074664,18.187136146300336,20.736156570814224,18.499458821450744,0.9933365744153304,0.9927674120116109,0.9945237315338655,1.1637699206490097,1.104728722276291,390.5644477177286,368.0100996159215,371.3242948923739,380.2921708227495,392.43445171308616,4.5038346381762935,6.284894036288366,6.554161865556483,7.086798652278254,6.252876512628088,425,243,263,314,299,26.990821043456393,15.962631786115514,17.300651915762007,20.62792251583774,19.11797273882835,1.2654905203614213,0.8656918561918265,0.9062624568145338,1.035929493235435,1.0595091016851836,396.6465766514635,383.021963753151,362.1103925710976,372.71515205949845,384.6037933503205,5.4015025011537325,6.7692426035272515,5.693231523728419,5.968411495038898,6.359051266352686,9.042440150772201,0.7219571021017327,33.82528754581325,1.1293016629342167,9.457018670678544,-14.707314806984897,6129,100,368.22171995104594,2.0862510601612416,-1.8700039953575356,4.271651207277212,7.130195559425994,0.7938702949550871,71.56118354793787,FALSE,12.042783301143004,3.7427841149098913,7.882144000730508,0.13061354952309756,77.61397534078712,FALSE
QAT,QA,Qatar,648,291,348,430,460,30.37248849357153,12.868780111396791,15.373960712971076,20.1106269811576,21.274143700903007,1.2093685590972765,0.877211594491752,0.9774972609439575,1.1299653220228674,1.0807508009879456,455.0704937473264,424.57200384669414,415.93040432809426,404.91590814184946,418.84459455095885,5.171299064191701,7.706312968659185,4.924651130929179,4.393115820773748,4.577814640470539,493,250,374,457,684,20.441344981341338,11.056096039334665,17.14555654499938,19.919976730164386,31.43702570416023,1.15953049474346,0.8190474662134354,1.0176020040928213,1.1352093186877208,1.1816704427091425,454.1509582646865,438.9551062183203,424.09277315302904,408.8941519816251,427.2398277569781,5.651287337486711,8.461285312533246,5.550884944814313,5.3966964057722295,3.8441981586612886,11.457761995784495,0.4497705902324624,24.093556663794633,0.6134734993249734,9.816381705118513,7.343469040365598,7676,100,414.1062217855195,1.1391289781018101,36.22589919636755,2.7986313268531195,6.488563650000679,2.665746157148874e-7,86.67269838833766,TRUE,26.91113050770838,0.17620371079555386,6.809001441643361,1.605225478087391e-4,84.13847256720993,TRUE
KAZ,KZ,Kazakhstan,577,818,1606,2683,2162,7.24675317679805,10.475313769130059,20.058205896107175,35.65511211812517,26.56461503983954,0.3061672271946565,0.507118168714149,0.5469081196778435,0.7636222329596049,0.6548815539655493,398.60288468177583,410.78460551299787,425.7484275728297,426.6607546752669,442.93659912538646,5.401106206845553,4.608417809885528,3.165462735472533,2.5429279801776983,2.809461153148691,928,983,1654,2424,1875,9.551238026164869,11.96574389602697,20.885444286684454,33.20359352783706,24.39398026328665,0.43314364013075535,0.47790228580883104,0.5545922389419821,0.7646695749951262,0.6226183780007529,431.4929340789585,422.6586692793834,423.40555724842955,421.42524732514346,429.72769901475766,4.3502844728555266,3.573930610737351,3.674935061084573,2.7919256266214547,2.9190744463729086,16.797211306846734,0.7678425263579091,15.264822620687216,0.7908194767959372,9.767403732992808,9.129157642599434,19769,100,425.4391288356606,1.6882225912683093,-44.33371444361063,3.584904083194274,5.467651421066323,2.027711332175386e-12,92.87310264359161,TRUE,1.7652350642008514,1.0771420059743022,5.0290840723024886,0.7266847699394483,67.05756283541909,FALSE
